Datetime,Content,Username,DisplayName,Location,Lang,Content_en,Polarity,subjectivity
2023-04-29 19:03:30+00:00,mariodelgado inemexico ya a a vivir en la na casa de interes social se atendera en el imss,jerryivan,sereeeno moreno..!!,guadalupe n.l.,es,MarioDelgado Inemexico and to live in the Na Na Social Interest will be attended in the IMSS,0.08484848484848484,0.2833333333333333
2023-06-21 05:04:14+00:00,abuelita asesinada por la negligencia del issste todo impune httpstconlacsyndz6 via,lafayetterico,lafayette rico,el mundo,es,grandmother murdered by the negligence of the ISSSTE all impunity via,0.0,0.0
2023-04-30 16:42:06+00:00,blancasmadrigal tuimss imaginense hasta donde hemos llegado con este gobierno diganme con que presidente hab ir a pasado esto yo no entiendo como hay tanta gente ignorante que todavia apoya a este gobierno y eso eso que segun el primero los pobres ahi esta la prueba mientras a el lo trasladan en avion,pedrocataln14,pedro catalan,unknown,es,BlancasMadrigal Tuimsss Imagine as far as we have arrived with this government tell me that president had to go to this I do not understand how there are so many ignorant people that still support this government and that that according to the first the poor there is the test while the test is the test while They move in plane,0.11249999999999999,0.6083333333333333
2023-01-26 18:44:31+00:00,secretaria de salud recomienda protegerse ante las bajas temperaturas en sonora jalomiaz  ssaludsonora gobiernosonora,centralinfotv,central informativa tv,"hermosillo, sonora",es,Secretary of Health recommends protecting themselves to low temperatures in Sonora Jalomiaz Ssaludsonora Governments,0.0,0.3
2023-05-25 16:01:54+00:00,"escenariooptimo tuimss eso es errorhumano y no hacerse responsable de los actos y sus trabajos
cada uno de nosotros debemos hacernos responsables por que esto avancey no pasarte la vida senalando los errores o defectos de los demas porque lo unico que dejas en claro es tu falta de criterio httpstcoyj9yfljy20",julioibarra19,julio cesar ibarra,"tlajomulco de zuniga, jalisco",es,Scenario Aptimal Timsss That is Humanian error and not responsible for the acts and their works each of us must be responsible for that this advances not to spend your life by pointing out the errors or defects of others because the only one that you make clear is your lack of criteria,0.05,0.6208333333333333
2023-05-02 01:24:40+00:00,"coahuila  guadiana en salud propone apoyos medicos los recursos que habia para insabi que acaba de desaparecer llegaran al imss y bienestar  elecciones2023 

  en vivo httpstcoc8vtipmrny httpstcoejxd4fbje9",rcg_media,rcg media,"saltillo, coahuila, mexico. ",es,Coagula Guardiana in Health proposes medical support the resources that had for the insane who just disappeared they will reach the IMSS and well -being,-0.5,0.5
2023-06-20 18:09:41+00:00,oye ya somos como dinamarca como va el imss bienestar httpstcojfhs8wk13e,memo_arias_,guillermo arias,unknown,es,Hey we are already like Denmark how is the IMSS well -being,0.0,0.0
2023-05-03 17:25:12+00:00,deadpoolmx2 zoerobledo tuimss imssnl nmasmonterrey abcnoticiasmx info7mty y lo que nos espera ahora que atenderan a los del fracasado insabi,carmw947krlosmm,krlosmm,unknown,es,Zoerobledo Timsss IMSSNL NMMANTERREY ABCNOTICIASMX and what awaits us now that they will attend to those of the insane failure,-0.6583333333333333,0.65
2023-06-09 15:35:36+00:00,lubvelazquez tuimss lub que afortunada tu mami no tengo el placer pero abrazos y a seguir adelante que la vida tambien camina saludos,ramngon43291814,ramon gonzalez,jalisco,es,Lubvelazquez Tuimss Luz that fortunate your mom I do not have the pleasure but hugs and to move forward that life also walks greetings,0.4,0.7
2023-06-22 18:51:32+00:00,gobiernomx tuimss zoerobledo imssbienestar  es dia de los inocentes  pinche gobierno mentiroso ,armandfdz3,armando fernandez,alemania,es,Tuimsss Zoerobledo Government IMSSBienestar is the day of the innocent clicks a liar government,0.5,0.7
2023-06-26 06:20:42+00:00,mariodico50 tuimss no es cierto el mesias dijo que ya llego dinamarca al pais como la vez,pedroestrada57,pedro campos,unknown,es,Tuimss is not true the messiah said that Denmark has already arrived in the country as the time,-0.175,0.65
2023-05-03 22:36:32+00:00,esthebanie2528 nayaroldan denisedresserg tuimss seras pariente de lopez obrador ,tova190796,cat007,unknown,es,Nayaroldan Denisedresserg Tuimss would be a relative of Lopez Obrador,0.0,0.0
2023-05-19 16:45:52+00:00,tuimss zoerobledo terejimeneze reunion para echarse unos tamales porque el servicio de salud esta de la chingada en hgr2 de hombro a columna a rehabilitacion y todos se avientan la bolita unos a otros son unos vulgares burocratas incompetentes clinica 31 no hay medicina estudios asi en hgr2,lugostepario,chavasalvador,mexico,es,Tuimsss Zoerobledo Terejimeneze Meeting to take some tamales because the health service is the chingada on the shoulder to column to rehabilitation and all encourage the ball to each other are some vulgar incompetent bureaucrats clinical there are no medicine studies,-0.3916666666666666,0.513888888888889
2023-05-22 20:38:47+00:00,"farmatodomx tuimss imss  sin medicamento y la farmacia sin querer surtir 
que hacer es frustrante",jannett_gc,jannett gc,art,es,PHARMATODOMX TIMSS IMSS WITHOUT MEDICINE AND THE PHARMACY WITHOUT WANT TO SUPPLY What to do is frustrating,-0.4,0.9
2023-05-03 15:04:28+00:00,dulce29342638 tuimss lopezobrador zoerobledo no existe o no lo quieren aplicar,juanpab88497067,juan pablo garcia hernandez,unknown,es,TUIMSS LOPEZOBRADOR ZOERObledo does not exist or do not want to apply it,0.0,0.0
2023-06-23 00:30:12+00:00,de acuerdo a cifras de imss tabasco el estado de tabasco se posiciona como el primer lugar nacional en creacion de empleos tabasco sigue manteniendo un buen paso en materia laboral y poco a poco avanza hacia el bienestar en bien de la poblacion httpstco8vo4q1w1kr,gobierno_tab,gobierno de tabasco,"villahermosa, tabasco",es,"According to IMSS Tabasco figures, the state of Tabasco is positioned as the first national place in the creation of Tabasco jobs continues to maintain a good step in labor matters and gradually advances towards well -being for the good of the population",0.5499999999999999,0.5111111111111112
2023-06-15 21:20:54+00:00,miyerlandit petrogustavo que pesar te admiraba mas como secretaria de salud un voto menos,jarayus,j_arayus,unknown,es,Miyerlandit Petrogustavo that weighing admired you more as Secretary of Health one less vote,0.16666666666666669,0.2833333333333333
2023-04-26 21:37:38+00:00,mientras el imss esta siendo despedazado amlo nadamas se hace pendejo,jorgejulianrod5,jorge julian rodriguez,"coyoacan, distrito federal",es,While the IMSS is being bad bad we swim,-0.6999999999999998,0.6666666666666666
2023-05-12 19:54:49+00:00,tuimss lastima que sigan entrando y dandole preferencia solo los que tienen familiares directos dentro del imss,badu31634762,manolo,tampico ,es,Tuimss pounds that continue to enter and give preference only those who have direct relatives within the IMSS,0.05,0.7
2023-05-15 04:24:33+00:00,"jimepmora hessigloxxi tuimss zoerobledo pues una de tres
a le iba a escuchar el corazon
b ella le iba a ensenar como se hace la auto exploracion
b era taller virtual teorico y practico de lactancia materna httpstco0qcninogiy",el_calcetubo,carlos,unknown,es,JIMEPMORA HESSIGLOXXI TUIMSS ZOEROBLED,0.0,0.0
2023-05-06 00:48:56+00:00,carlostomasini y ni te cuento los tramites del imss patronal,furiagata,furia gata +,de mexico para el mundo,es,CarlosTomasini and I don't even tell you the employer's procedures,0.0,0.0
2023-05-29 01:16:30+00:00,"revistapolemon lopezobrador solo deseo que ningun hijo de los 
duenos de polemonhaya muerto por falta de medicinas
en cuanto a su sitema de salud lopez ya destruyo el seguro populary ahora desbaratara el imssmientras que los trabajadores que lo pagan sufren las consecuencias de su voto",manco1941,manco1941,unknown,es,MagazinePolmon Lopezobrador I only wish that any son of the good of Polemonhaya dead due to lack of medicines in terms of his health site Lopez already destroy the popular insurance now to disrupt the IMSSmigrestas that the workers who pay it suffer the consequences of their vote,0.12916666666666665,0.5458333333333333
2023-01-15 22:21:39+00:00,agradecemos infinitamente a cada uno de los lideres de la fp en sdo y a cada miembro de la secretaria de salud de na fp sdo por su participacion en la cena de inicio de los trabajos 2023  fpcomunica fpcomunicasdo httpstcodyw74sxpqg,teamadrianam,teamadriana mateo,unknown,es,We infinitely thank each of the leaders of the Faith in been and each member of the Secretary of Health of Na Fe it was for their participation in the starting dinner of the works communicates FPComunicasdo,0.0,0.1
2023-06-19 05:31:02+00:00,"arelymega issstemx espero que tu tia se encuentre mejor arely
bendiciones para ella y para ti",juanman35577599,juan manuel rodriguez,estado de mexico ,es,Arelymega isstemx I hope your aunt is better barely blessings to her and for you,0.275,0.3
2023-06-04 06:00:24+00:00,"dandelarg dsantosfacher si pero estas considerando a las cuantas veces el imss le va a considerar incapacitada y tener que pensionarla

ese es su futuro

ese o tratarse apropiadamente",antonioroura,antonio roura ,"3er planeta, sistema solar",es,Dandelarg Dsantosfacher yes but you are considering how many times the IMSS will consider him incapacitated and have to press that is his future that or be properly treated,0.16666666666666666,0.24166666666666667
2023-06-03 22:43:04+00:00,oswaldoriosm issstemx quadratinslp se pasaron por debajo del arco del triunfo las normas de seguridad del paciente,laladydelapolac,neurona de la polaca fifi,mexico,es,Oswaldoriosm ISSStemx Quadratinslp The patient safety standards went under the triumph of the triumph,0.0,0.0
2023-06-13 05:56:08+00:00,cndh tuimss mira zoerobledo es el hospital que te hemos reportado en innumerables ocasiones e insistes que esta bien  apelamos a tu criterio de salubrista,hdzhdzluzcarmen,luzdel carmen hdzhdz,cuernavaca morelos,es,Each Tuimss Mira Zoerobledo is the hospital that we have reported on countless occasions and insists that we are well appealed to your health criteria,0.0,0.5
2023-05-11 01:46:35+00:00,aguas profepamx cremexico cenacemexico cofepris ssaludmx tuimss y todos los demas que siguen ordenes y no la ley sigan pateando al scjn,salomonpadilla,salomon e. padilla,cdmx,es,Profepamx Cremexico Cenacemexico Cofepris Ssaludmx Timss and all the others that follow orders and not the law continue to kick the scan,0.0,0.0
2023-05-27 18:12:01+00:00,zoerobledo tuimss es una verguenza latinusus azucenau,laurivme,lrm,mexico,es,Zoerobledo tunems is a Latin nud,0.0,0.0
2023-06-02 20:04:53+00:00,acompanamiento continuo tenia que trabajar y le solicitaron servicio medico del imss genero por su n cuenta la modalidad independiente pero nos dimos cuenta y evitamos afectar la modalidad 40 y solucionamos su servicio medico imss retiro ley73 httpstcol41nzjqqrj,bernardopaloma5,bernardo palomares,unknown,es,Continuous accompaniment had to work and requested medical service of the IMSS gender because of its n account the independent modality but we realized and we avoided affecting the modality and solving its IMSS medical service withdrawal,0.0,0.041666666666666664
2023-05-19 16:00:41+00:00,imss en veracruz,ivanburg0s,f,mexico,es,IMSS in Veracruz,0.0,0.0
2023-05-14 21:46:41+00:00,"sagitariosieglinde la valquiria
tu eres la jefecita que no supo ni como ni a que hora le salio el domingo 7 el papa de la bendicion anda tieso asi que tienes que hacerte cargo del todo y vas al imss con un enano rancio quieres mucho a tuz hixes y elles te dan fuerza httpstcox6fyr14lew",memeopera,el meme de la opera,unknown,es,Sagitariosieglinde La Valquiria You are the Jefecito who did not know how or what time the Pope of the blessing is stiff so you have to take care of you at all and you go to the IMSS with a dwarf Rancio you want your hines very much and they They give you strength,0.022857142857142868,0.38
2023-06-20 13:56:22+00:00,una pregunta senor lopezobrador  si los srvicios del imss estan mucho mejor eu antes segun los gobernadoes invitados hoy a su mananera por que esta desertando tanto erspecialista sabe si tiene equipo para trabjar y cuanto ganan,hubertcarrera_,jesus hubert carrera,san francisco de campeche,es,A question sinor lopezobrador if the services of the IMSS are much better eu before according to the governors invited today to their morning because it is deserting so much specialist knows if he has equipment to work and how much they win,0.425,0.32499999999999996
2023-05-07 19:03:30+00:00,jajajajaa puras mentiras asi van a estar hasta el 24 andan desesperadosel imss planea suspender los pagos de pensiones httpstcoszczmwp6kb,frank99202433,frank,unknown,es,hahahaha pure lies thus they will be until they are desperate IMSS plans to suspend pension payments,-0.06190476190476191,0.6666666666666666
