date,drug1,drug2,drug3,drug4,drug5,drug6,drug7,drug8,drug1_sales,drug2_sales,drug3_sales,drug4_sales,drug5_sales,drug6_sales,drug7_sales,drug8_sales
4/15/2017,11.67,1.472,4.0,27.25,1.0,0.0,15.0,5.2,11670.0,1177.6,6000.0,16350.0,550.0,0.0,6750.0,4680.0
4/16/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/17/2017,4.0,3.99,1.9,18.4,1.0,0.0,5.0,1.0,4000.0,3191.9999999999995,2850.0,11040.0,550.0,0.0,2250.0,900.0
4/18/2017,7.33,4.67,6.3,15.4,8.0,1.0,2.0,2.0,7330.0,3735.9999999999995,9450.0,9240.0,4400.0,10000.0,900.0,1800.0
4/19/2017,1.0,3.406,5.0,14.0,2.0,0.0,0.0,1.0,1000.0,2724.7999999999997,7500.0,8400.0,1100.0,0.0,0.0,900.0
4/20/2017,4.66,2.33,5.0,9.4,10.0,0.0,7.0,2.0,4660.0,1863.9999999999998,7500.0,5640.0,5500.0,0.0,3150.0,1800.0
4/21/2017,3.67,2.34,2.4,29.0,3.0,0.0,1.875,3.0,3670.0,1871.9999999999995,3600.0,17400.0,1650.0,0.0,843.75,2700.0
4/22/2017,2.64,4.66,2.8,19.0,7.0,1.0,1.0,2.0,2640.0,3727.9999999999995,4200.0,11400.0,3850.0,10000.0,450.0,1800.0
4/23/2017,9.0,5.416,3.6,25.5,7.0,0.0,1.0,5.0,9000.0,4332.799999999999,5400.0,15300.0,3850.0,0.0,450.0,4500.0
4/24/2017,9.33,3.81,8.0,13.15,9.0,0.0,1.0,5.0,9330.0,3047.9999999999995,12000.0,7890.0,4950.0,0.0,450.0,4500.0
4/25/2017,8.0,2.99,2.2,24.0,4.0,0.0,26.0,5.0,8000.0,2392.0,3300.0000000000005,14400.0,2200.0,0.0,11700.0,4500.0
4/26/2017,3.0,4.0,3.5,10.2,3.0,0.0,1.0,8.3,3000.0,3199.9999999999995,5250.0,6120.0,1650.0,0.0,450.0,7470.000000000001
4/27/2017,3.33,3.737,2.3,11.0,10.0,1.0,0.0,10.0,3330.0,2989.5999999999995,3449.9999999999995,6600.0,5500.0,10000.0,0.0,9000.0
4/28/2017,3.33,3.67,5.1,15.4,2.0,0.0,7.0,7.0,3330.0,2935.9999999999995,7649.999999999999,9240.0,1100.0,0.0,3150.0,6300.0
4/29/2017,5.0,9.0,2.3,15.0,3.0,1.0,1.0,8.0,5000.0,7199.999999999999,3449.9999999999995,9000.0,1650.0,10000.0,450.0,7200.0
4/30/2017,1.0,4.046,2.3,18.0,2.0,0.0,12.0,2.0,1000.0,3236.7999999999997,3449.9999999999995,10800.0,1100.0,0.0,5400.0,1800.0
5/1/2017,0.34,1.0,1.0,1.2,0.0,0.0,0.0,1.0,340.0,799.9999999999999,1500.0,720.0,0.0,0.0,0.0,900.0
5/2/2017,2.0,6.033,1.0,23.0,5.0,0.0,6.0,5.0,2000.0,4826.4,1500.0,13800.0,2750.0,0.0,2700.0,4500.0
5/3/2017,1.33,3.34,6.0,18.2,6.0,0.0,20.0,2.0,1330.0,2671.9999999999995,9000.0,10920.0,3300.0,0.0,9000.0,1800.0
5/4/2017,5.67,5.66,1.0,11.6,4.0,0.0,2.0,4.1,5670.0,4527.999999999999,1500.0,6960.0,2200.0,0.0,900.0,3689.9999999999995
5/5/2017,2.34,5.33,1.15,6.6,8.0,0.0,12.0,3.0,2340.0,4263.999999999999,1724.9999999999998,3960.0,4400.0,0.0,5400.0,2700.0
5/6/2017,7.33,2.363,4.4,14.0,4.0,0.0,0.0,6.0,7330.0,1890.3999999999996,6600.000000000001,8400.0,2200.0,0.0,0.0,5400.0
5/7/2017,6.33,3.67,4.5,18.25,3.0,0.0,4.0,4.0,6330.0,2935.9999999999995,6750.0,10950.0,1650.0,0.0,1800.0,3600.0
5/8/2017,2.33,3.66,1.0,8.0,8.0,3.0,1.0,5.6,2330.0,2927.9999999999995,1500.0,4800.0,4400.0,30000.0,450.0,5040.0
5/9/2017,7.33,4.0,4.1,11.0,4.0,0.0,2.0,3.0,7330.0,3199.9999999999995,6149.999999999999,6600.0,2200.0,0.0,900.0,2700.0
5/10/2017,8.66,0.397,9.0,15.0,4.0,0.0,14.0,7.0,8660.0,317.59999999999997,13500.0,9000.0,2200.0,0.0,6300.0,6300.0
5/11/2017,6.0,6.693,3.0,16.0,6.0,2.0,1.0,10.0,6000.0,5354.399999999999,4500.0,9600.0,3300.0,20000.0,450.0,9000.0
5/12/2017,4.99,4.703,6.0,16.4,4.0,9.0,0.0,6.0,4990.0,3762.3999999999996,9000.0,9840.0,2200.0,90000.0,0.0,5400.0
5/13/2017,5.0,2.363,6.0,12.0,4.0,0.0,1.0,7.0,5000.0,1890.3999999999996,9000.0,7200.0,2200.0,0.0,450.0,6300.0
5/14/2017,4.67,2.076,2.85,31.5,6.0,0.0,5.0,2.1,4670.0,1660.7999999999997,4275.0,18900.0,3300.0,0.0,2250.0,1890.0
5/15/2017,5.34,4.703,2.0,17.0,0.0,3.0,3.0,7.0,5340.0,3762.3999999999996,3000.0,10200.0,0.0,30000.0,1350.0,6300.0
5/16/2017,2.33,5.66,1.5,16.2,2.0,0.0,6.0,7.0,2330.0,4527.999999999999,2250.0,9720.0,1100.0,0.0,2700.0,6300.0
5/17/2017,6.34,4.84,0.0,9.0,5.0,0.0,0.0,2.0,6340.0,3871.9999999999995,0.0,5400.0,2750.0,0.0,0.0,1800.0
5/18/2017,3.33,5.01,4.0,28.2,4.0,0.0,0.0,3.0,3330.0,4007.999999999999,6000.0,16920.0,2200.0,0.0,0.0,2700.0
5/19/2017,4.34,3.44,2.2,31.6,11.0,0.0,0.0,10.0,4340.0,2751.9999999999995,3300.0000000000005,18960.0,6050.0,0.0,0.0,9000.0
5/20/2017,3.99,4.713,0.25,16.4,5.0,0.0,6.0,6.0,3990.0,3770.3999999999996,375.0,9840.0,2750.0,0.0,2700.0,5400.0
5/21/2017,6.0,3.043,1.25,32.2,5.0,0.0,12.0,4.0,6000.0,2434.3999999999996,1875.0,19320.0,2750.0,0.0,5400.0,3600.0
5/22/2017,5.33,1.34,4.4,22.4,5.0,0.0,7.0,11.0,5330.0,1072.0,6600.000000000001,13440.0,2750.0,0.0,3150.0,9900.0
5/23/2017,3.0,2.406,5.0,11.0,9.0,0.0,2.0,7.0,3000.0,1924.7999999999997,7500.0,6600.0,4950.0,0.0,900.0,6300.0
5/24/2017,6.68,3.34,3.0,14.2,9.0,0.0,4.0,4.71,6680.0,2671.9999999999995,4500.0,8520.0,4950.0,0.0,1800.0,4239.0
5/25/2017,5.66,5.36,2.0,18.2,3.0,0.0,2.0,4.3,5660.0,4288.0,3000.0,10920.0,1650.0,0.0,900.0,3870.0
5/26/2017,2.34,3.67,5.0,29.0,4.0,0.0,8.0,2.0,2340.0,2935.9999999999995,7500.0,17400.0,2200.0,0.0,3600.0,1800.0
5/27/2017,7.33,3.221,2.0,23.4,5.0,0.0,0.0,10.0,7330.0,2576.7999999999997,3000.0,14040.0,2750.0,0.0,0.0,9000.0
5/28/2017,1.99,6.243,2.45,11.19,2.0,0.0,0.0,3.0,1990.0,4994.4,3675.0000000000005,6714.0,1100.0,0.0,0.0,2700.0
5/29/2017,3.34,4.023,1.6,28.0,4.0,2.0,4.0,5.0,3340.0,3218.399999999999,2400.0,16800.0,2200.0,20000.0,1800.0,4500.0
5/30/2017,8.0,3.396,4.3,25.0,3.0,0.0,5.0,5.0,8000.0,2716.7999999999997,6450.0,15000.0,1650.0,0.0,2250.0,4500.0
5/31/2017,4.0,2.429,7.0,12.2,6.0,4.0,1.0,5.0,4000.0,1943.1999999999996,10500.0,7320.0,3300.0,40000.0,450.0,4500.0
6/1/2017,1.34,3.67,2.0,21.4,10.0,0.0,2.0,2.0,1340.0,2935.9999999999995,3000.0,12840.0,5500.0,0.0,900.0,1800.0
6/2/2017,2.33,4.0,4.0,17.4,9.0,1.0,5.0,3.0,2330.0,3199.9999999999995,6000.0,10440.0,4950.0,10000.0,2250.0,2700.0
6/3/2017,5.0,1.726,3.0,10.0,3.0,1.0,22.0,2.0,5000.0,1380.7999999999997,4500.0,6000.0,1650.0,10000.0,9900.0,1800.0
6/4/2017,7.0,1.747,2.25,23.4,3.0,1.0,5.0,4.0,7000.0,1397.6,3375.0,14040.0,1650.0,10000.0,2250.0,3600.0
6/5/2017,3.33,5.99,4.5,9.7,5.0,0.0,0.0,8.0,3330.0,4791.999999999999,6750.0,5820.0,2750.0,0.0,0.0,7200.0
6/6/2017,1.0,3.0,0.0,18.0,3.0,0.0,6.0,7.5,1000.0,2399.9999999999995,0.0,10800.0,1650.0,0.0,2700.0,6750.0
6/7/2017,5.33,4.693,4.0,21.0,13.0,0.0,20.0,7.0,5330.0,3754.399999999999,6000.0,12600.0,7150.0,0.0,9000.0,6300.0
6/8/2017,5.0,1.823,3.15,21.0,4.0,0.0,2.0,4.2,5000.0,1458.3999999999999,4725.0,12600.0,2200.0,0.0,900.0,3780.0
6/9/2017,1.33,4.09,3.1,10.0,2.0,0.0,0.0,6.0,1330.0,3271.9999999999995,4650.0,6000.0,1100.0,0.0,0.0,5400.0
6/10/2017,9.0,7.01,4.0,15.0,2.0,0.0,7.0,3.0,9000.0,5607.999999999999,6000.0,9000.0,1100.0,0.0,3150.0,2700.0
6/11/2017,5.5,3.99,8.5,28.25,8.0,0.0,2.0,3.0,5500.0,3191.9999999999995,12750.0,16950.0,4400.0,0.0,900.0,2700.0
6/12/2017,4.34,3.34,1.0,13.6,3.0,0.0,13.0,12.0,4340.0,2671.9999999999995,1500.0,8160.0,1650.0,0.0,5850.0,10800.0
6/13/2017,2.99,3.023,3.0,8.0,9.0,0.0,0.0,9.1,2990.0,2418.3999999999996,4500.0,4800.0,4950.0,0.0,0.0,8190.0
6/14/2017,1.33,1.33,1.0,9.0,6.0,3.0,5.0,3.0,1330.0,1064.0,1500.0,5400.0,3300.0,30000.0,2250.0,2700.0
6/15/2017,3.0,4.33,3.15,15.0,10.0,0.0,5.0,6.5,3000.0,3463.9999999999995,4725.0,9000.0,5500.0,0.0,2250.0,5850.0
6/16/2017,4.0,2.01,0.0,12.25,6.0,0.0,0.0,5.44,4000.0,1607.9999999999995,0.0,7350.0,3300.0,0.0,0.0,4896.0
6/17/2017,2.0,8.726,5.0,12.0,4.0,0.0,5.0,5.0,2000.0,6980.799999999999,7500.0,7200.0,2200.0,0.0,2250.0,4500.0
6/18/2017,4.0,7.34,1.1,26.6,2.0,0.0,12.0,3.33,4000.0,5871.999999999999,1650.0000000000002,15960.0,1100.0,0.0,5400.0,2997.0
6/19/2017,1.33,1.98,1.0,18.0,1.0,1.0,8.0,3.0,1330.0,1583.9999999999998,1500.0,10800.0,550.0,10000.0,3600.0,2700.0
6/20/2017,9.33,1.0,5.1,12.0,5.0,0.0,5.0,8.63,9330.0,799.9999999999999,7649.999999999999,7200.0,2750.0,0.0,2250.0,7767.000000000001
6/21/2017,4.0,1.33,2.0,21.0,4.0,0.0,2.0,5.4,4000.0,1064.0,3000.0,12600.0,2200.0,0.0,900.0,4860.0
6/22/2017,1.0,3.34,0.0,7.0,4.0,0.0,8.0,11.0,1000.0,2671.9999999999995,0.0,4200.0,2200.0,0.0,3600.0,9900.0
6/23/2017,1.0,1.34,2.0,16.0,5.0,0.0,0.0,1.2,1000.0,1072.0,3000.0,9600.0,2750.0,0.0,0.0,1080.0
6/24/2017,5.0,3.65,6.0,32.0,8.0,1.0,0.0,1.0,5000.0,2919.9999999999995,9000.0,19200.0,4400.0,10000.0,0.0,900.0
6/25/2017,6.5,2.34,6.0,22.0,4.0,0.0,0.0,4.6,6500.0,1871.9999999999995,9000.0,13200.0,2200.0,0.0,0.0,4140.0
6/26/2017,7.68,3.033,6.25,10.0,11.0,0.0,0.0,3.0,7680.0,2426.3999999999996,9375.0,6000.0,6050.0,0.0,0.0,2700.0
6/27/2017,4.0,3.32,6.0,13.5,9.0,0.0,3.0,6.0,4000.0,2655.9999999999995,9000.0,8100.0,4950.0,0.0,1350.0,5400.0
6/28/2017,4.0,4.033,4.5,18.0,7.0,0.0,5.0,3.0,4000.0,3226.3999999999996,6750.0,10800.0,3850.0,0.0,2250.0,2700.0
6/29/2017,4.0,3.67,6.0,17.0,1.0,0.0,21.0,5.0,4000.0,2935.9999999999995,9000.0,10200.0,550.0,0.0,9450.0,4500.0
6/30/2017,6.67,2.132,2.0,18.0,2.0,0.0,0.0,6.0,6670.0,1705.6,3000.0,10800.0,1100.0,0.0,0.0,5400.0
7/1/2017,3.33,2.33,1.0,10.0,5.0,0.0,10.0,4.0,3330.0,1863.9999999999998,1500.0,6000.0,2750.0,0.0,4500.0,3600.0
7/2/2017,5.0,3.68,2.0,9.0,6.0,0.0,0.0,4.0,5000.0,2943.9999999999995,3000.0,5400.0,3300.0,0.0,0.0,3600.0
7/3/2017,3.67,0.0,1.5,8.0,11.0,0.0,11.0,0.0,3670.0,0.0,2250.0,4800.0,6050.0,0.0,4950.0,0.0
7/4/2017,10.67,2.34,5.0,18.0,7.0,0.0,0.0,6.0,10670.0,1871.9999999999995,7500.0,10800.0,3850.0,0.0,0.0,5400.0
7/5/2017,4.5,1.66,2.0,16.0,20.0,0.0,22.0,6.0,4500.0,1327.9999999999998,3000.0,9600.0,11000.0,0.0,9900.0,5400.0
7/6/2017,4.33,7.0,4.0,20.6,3.0,1.0,1.0,1.0,4330.0,5599.999999999999,6000.0,12360.0,1650.0,10000.0,450.0,900.0
7/7/2017,5.0,2.0,4.1,17.0,6.0,0.0,1.0,0.0,5000.0,1599.9999999999998,6149.999999999999,10200.0,3300.0,0.0,450.0,0.0
7/8/2017,4.99,4.089,5.0,16.0,12.0,0.0,1.0,3.0,4990.0,3271.2,7500.0,9600.0,6600.0,0.0,450.0,2700.0
7/9/2017,2.33,7.16,0.5,15.0,4.0,0.0,1.0,4.0,2330.0,5727.999999999999,750.0,9000.0,2200.0,0.0,450.0,3600.0
7/10/2017,2.0,4.353,4.0,12.0,5.0,2.0,7.0,3.0,2000.0,3482.399999999999,6000.0,7200.0,2750.0,20000.0,3150.0,2700.0
7/11/2017,3.34,0.68,0.0,18.0,2.0,0.0,7.0,2.0,3340.0,544.0,0.0,10800.0,1100.0,0.0,3150.0,1800.0
7/12/2017,2.0,5.34,0.0,15.4,12.0,0.0,3.0,0.0,2000.0,4271.999999999999,0.0,9240.0,6600.0,0.0,1350.0,0.0
7/13/2017,3.33,3.34,2.15,9.6,5.0,3.0,3.0,2.0,3330.0,2671.9999999999995,3225.0,5760.0,2750.0,30000.0,1350.0,1800.0
7/14/2017,2.33,3.759,2.0,16.0,8.0,0.0,5.0,3.0,2330.0,3007.1999999999994,3000.0,9600.0,4400.0,0.0,2250.0,2700.0
7/15/2017,3.33,9.34,3.0,21.0,3.0,0.0,0.0,2.0,3330.0,7471.999999999999,4500.0,12600.0,1650.0,0.0,0.0,1800.0
7/16/2017,11.34,9.34,3.0,19.0,6.0,0.0,0.0,1.0,11340.0,7471.999999999999,4500.0,11400.0,3300.0,0.0,0.0,900.0
7/17/2017,9.0,4.747,3.0,16.4,6.0,2.0,4.0,3.0,9000.0,3797.5999999999995,4500.0,9840.0,3300.0,20000.0,1800.0,2700.0
7/18/2017,9.67,5.67,1.5,14.0,8.0,0.0,20.0,4.0,9670.0,4535.999999999999,2250.0,8400.0,4400.0,0.0,9000.0,3600.0
7/19/2017,6.33,3.66,4.0,20.6,6.0,3.0,1.0,6.0,6330.0,2927.9999999999995,6000.0,12360.0,3300.0,30000.0,450.0,5400.0
7/20/2017,5.0,4.0,3.0,18.0,11.0,2.0,2.0,2.0,5000.0,3199.9999999999995,4500.0,10800.0,6050.0,20000.0,900.0,1800.0
7/21/2017,2.33,1.0,3.0,14.0,5.0,0.0,0.0,3.0,2330.0,799.9999999999999,4500.0,8400.0,2750.0,0.0,0.0,2700.0
7/22/2017,3.0,5.69,5.0,22.0,3.0,1.0,0.0,2.0,3000.0,4552.0,7500.0,13200.0,1650.0,10000.0,0.0,1800.0
7/23/2017,6.5,2.429,2.0,12.0,4.0,0.0,4.0,5.0,6500.0,1943.1999999999996,3000.0,7200.0,2200.0,0.0,1800.0,4500.0
7/24/2017,3.84,1.0,2.1,15.0,6.0,0.0,0.0,3.0,3840.0,799.9999999999999,3150.0,9000.0,3300.0,0.0,0.0,2700.0
7/25/2017,6.34,2.35,2.0,14.0,5.0,0.0,6.0,0.1,6340.0,1879.9999999999998,3000.0,8400.0,2750.0,0.0,2700.0,90.0
7/26/2017,3.33,6.779,3.0,15.0,11.0,1.0,1.0,1.0,3330.0,5423.199999999999,4500.0,9000.0,6050.0,10000.0,450.0,900.0
7/27/2017,5.0,0.67,0.0,12.4,8.0,0.0,0.0,1.0,5000.0,536.0,0.0,7440.0,4400.0,0.0,0.0,900.0
7/28/2017,4.0,5.0,1.1,17.2,10.0,0.0,0.0,3.0,4000.0,3999.9999999999995,1650.0000000000002,10320.0,5500.0,0.0,0.0,2700.0
7/29/2017,3.0,3.33,2.0,14.15,1.0,0.0,0.0,4.0,3000.0,2663.9999999999995,3000.0,8490.0,550.0,0.0,0.0,3600.0
7/30/2017,4.125,2.66,2.0,13.0,11.0,0.0,0.0,1.0,4125.0,2128.0,3000.0,7800.0,6050.0,0.0,0.0,900.0
7/31/2017,7.34,0.81,2.25,21.0,9.0,0.0,5.0,2.0,7340.0,648.0,3375.0,12600.0,4950.0,0.0,2250.0,1800.0
8/1/2017,7.33,3.33,2.0,15.6,3.0,0.0,1.0,1.0,7330.0,2663.9999999999995,3000.0,9360.0,1650.0,0.0,450.0,900.0
8/2/2017,6.0,2.66,1.0,25.0,2.0,0.0,1.0,4.0,6000.0,2128.0,1500.0,15000.0,1100.0,0.0,450.0,3600.0
8/3/2017,6.33,0.66,4.0,10.0,8.0,0.0,1.0,3.0,6330.0,528.0,6000.0,6000.0,4400.0,0.0,450.0,2700.0
8/4/2017,8.0,4.0,1.0,15.0,11.0,2.0,5.0,2.0,8000.0,3199.9999999999995,1500.0,9000.0,6050.0,20000.0,2250.0,1800.0
8/5/2017,4.66,2.472,2.0,13.312,2.0,0.0,0.0,2.0,4660.0,1977.5999999999997,3000.0,7987.2,1100.0,0.0,0.0,1800.0
8/6/2017,2.0,3.429,1.0,13.0,6.0,0.0,0.0,3.0,2000.0,2743.1999999999994,1500.0,7800.0,3300.0,0.0,0.0,2700.0
8/7/2017,1.0,5.34,3.1,16.0,9.0,2.0,0.0,0.0,1000.0,4271.999999999999,4650.0,9600.0,4950.0,20000.0,0.0,0.0
8/8/2017,6.0,1.703,2.1,11.188,8.0,0.0,0.0,4.2,6000.0,1362.3999999999999,3150.0,6712.8,4400.0,0.0,0.0,3780.0
8/9/2017,2.33,5.1,3.15,13.0,15.0,0.0,2.0,2.2,2330.0,4079.999999999999,4725.0,7800.0,8250.0,0.0,900.0,1980.0000000000002
8/10/2017,0.0,3.99,4.0,9.0,19.0,0.0,3.0,1.1,0.0,3191.9999999999995,6000.0,5400.0,10450.0,0.0,1350.0,990.0000000000001
8/11/2017,4.33,1.65,5.1,8.0,6.0,3.0,0.0,0.0,4330.0,1319.9999999999998,7649.999999999999,4800.0,3300.0,30000.0,0.0,0.0
8/12/2017,2.69,4.939,2.5,22.6,4.0,0.0,6.0,2.0,2690.0,3951.1999999999994,3750.0,13560.0,2200.0,0.0,2700.0,1800.0
8/13/2017,3.66,3.65,2.05,24.0,5.0,0.0,1.0,1.0,3660.0,2919.9999999999995,3074.9999999999995,14400.0,2750.0,0.0,450.0,900.0
8/14/2017,11.34,2.067,4.0,13.0,4.0,0.0,0.0,2.0,11340.0,1653.6,6000.0,7800.0,2200.0,0.0,0.0,1800.0
8/15/2017,2.33,6.703,2.15,35.0,11.0,0.0,2.0,3.0,2330.0,5362.4,3225.0,21000.0,6050.0,0.0,900.0,2700.0
8/16/2017,5.33,3.67,1.0,10.45,13.0,0.0,4.0,2.0,5330.0,2935.9999999999995,1500.0,6270.0,7150.0,0.0,1800.0,1800.0
8/17/2017,5.16,1.33,5.0,12.0,8.0,0.0,1.0,1.5,5160.0,1064.0,7500.0,7200.0,4400.0,0.0,450.0,1350.0
8/18/2017,2.33,3.99,3.0,15.0,4.0,0.0,0.0,3.0,2330.0,3191.9999999999995,4500.0,9000.0,2200.0,0.0,0.0,2700.0
8/19/2017,5.0,4.713,3.0,16.0,10.0,0.0,11.0,2.0,5000.0,3770.3999999999996,4500.0,9600.0,5500.0,0.0,4950.0,1800.0
8/20/2017,4.33,2.056,6.0,14.4,6.0,0.0,2.0,1.0,4330.0,1644.7999999999997,9000.0,8640.0,3300.0,0.0,900.0,900.0
8/21/2017,9.33,3.34,2.4,19.0,4.0,0.0,0.0,0.0,9330.0,2671.9999999999995,3600.0,11400.0,2200.0,0.0,0.0,0.0
8/22/2017,6.0,1.34,3.15,22.2,3.0,0.0,0.0,2.0,6000.0,1072.0,4725.0,13320.0,1650.0,0.0,0.0,1800.0
8/23/2017,3.33,2.33,2.0,42.0,8.0,0.0,9.0,3.0,3330.0,1863.9999999999998,3000.0,25200.0,4400.0,0.0,4050.0,2700.0
8/24/2017,8.0,9.053,2.0,27.0,13.0,0.0,1.0,3.0,8000.0,7242.4,3000.0,16200.0,7150.0,0.0,450.0,2700.0
8/25/2017,6.0,3.01,1.0,20.25,17.0,0.0,0.0,1.0,6000.0,2407.9999999999995,1500.0,12150.0,9350.0,0.0,0.0,900.0
8/26/2017,4.99,3.516,1.0,19.0,10.0,0.0,6.0,2.0,4990.0,2812.7999999999997,1500.0,11400.0,5500.0,0.0,2700.0,1800.0
8/27/2017,3.0,5.34,1.0,21.3,5.0,2.0,7.0,1.0,3000.0,4271.999999999999,1500.0,12780.0,2750.0,20000.0,3150.0,900.0
8/28/2017,8.0,7.0,5.0,16.0,12.0,0.0,1.0,3.0,8000.0,5599.999999999999,7500.0,9600.0,6600.0,0.0,450.0,2700.0
8/29/2017,7.0,3.066,3.5,17.0,5.0,0.0,11.0,2.1,7000.0,2452.7999999999997,5250.0,10200.0,2750.0,0.0,4950.0,1890.0
8/30/2017,7.67,3.99,3.15,17.0,4.0,3.0,0.0,2.0,7670.0,3191.9999999999995,4725.0,10200.0,2200.0,30000.0,0.0,1800.0
8/31/2017,16.68,3.033,3.05,17.0,4.0,0.0,0.0,1.0,16680.0,2426.3999999999996,4575.0,10200.0,2200.0,0.0,0.0,900.0
9/1/2017,3.34,3.0,5.0,20.6,8.0,0.0,2.0,0.0,3340.0,2399.9999999999995,7500.0,12360.0,4400.0,0.0,900.0,0.0
9/2/2017,6.34,2.13,6.0,18.4,8.0,0.0,1.0,3.0,6340.0,1703.9999999999998,9000.0,11040.0,4400.0,0.0,450.0,2700.0
9/3/2017,6.83,5.462,2.0,18.4,7.0,0.0,1.0,3.0,6830.0,4369.599999999999,3000.0,11040.0,3850.0,0.0,450.0,2700.0
9/4/2017,6.5,3.33,6.0,24.0,7.0,0.0,0.0,3.0,6500.0,2663.9999999999995,9000.0,14400.0,3850.0,0.0,0.0,2700.0
9/5/2017,6.17,4.02,4.0,19.1,7.0,1.0,2.0,1.3,6170.0,3215.999999999999,6000.0,11460.0,3850.0,10000.0,900.0,1170.0
9/6/2017,4.33,3.0,5.0,32.0,6.0,0.0,3.0,3.0,4330.0,2399.9999999999995,7500.0,19200.0,3300.0,0.0,1350.0,2700.0
9/7/2017,3.0,1.0,3.2,18.0,2.0,0.0,0.0,2.0,3000.0,799.9999999999999,4800.0,10800.0,1100.0,0.0,0.0,1800.0
9/8/2017,8.83,7.32,3.1,34.0,8.0,0.0,3.0,4.0,8830.0,5855.999999999999,4650.0,20400.0,4400.0,0.0,1350.0,3600.0
9/9/2017,6.0,8.34,2.5,20.0,7.0,0.0,0.0,4.0,6000.0,6671.999999999999,3750.0,12000.0,3850.0,0.0,0.0,3600.0
9/10/2017,3.34,5.35,1.0,35.6,7.0,0.0,0.0,4.2,3340.0,4279.999999999999,1500.0,21360.0,3850.0,0.0,0.0,3780.0
9/11/2017,2.0,3.373,2.0,12.0,16.0,0.0,0.0,2.0,2000.0,2698.3999999999996,3000.0,7200.0,8800.0,0.0,0.0,1800.0
9/12/2017,1.0,4.35,5.2,18.25,6.0,1.0,1.0,2.2,1000.0,3479.999999999999,7800.0,10950.0,3300.0,10000.0,450.0,1980.0000000000002
9/13/2017,4.0,0.66,2.0,25.0,16.0,0.0,5.0,0.0,4000.0,528.0,3000.0,15000.0,8800.0,0.0,2250.0,0.0
9/14/2017,5.0,5.34,5.0,22.4,6.0,0.0,9.0,5.0,5000.0,4271.999999999999,7500.0,13440.0,3300.0,0.0,4050.0,4500.0
9/15/2017,3.0,3.0,3.0,16.0,12.0,1.0,8.0,3.0,3000.0,2399.9999999999995,4500.0,9600.0,6600.0,10000.0,3600.0,2700.0
9/16/2017,7.0,3.0,3.45,27.3,11.0,0.0,0.0,1.2,7000.0,2399.9999999999995,5175.0,16380.0,6050.0,0.0,0.0,1080.0
9/17/2017,5.0,4.34,4.0,32.0,6.0,1.0,7.0,5.0,5000.0,3471.9999999999995,6000.0,19200.0,3300.0,10000.0,3150.0,4500.0
9/18/2017,9.0,4.34,1.0,27.0,7.0,0.0,1.0,2.0,9000.0,3471.9999999999995,1500.0,16200.0,3850.0,0.0,450.0,1800.0
9/19/2017,3.33,6.033,1.0,43.25,6.0,2.0,6.0,9.0,3330.0,4826.4,1500.0,25950.0,3300.0,20000.0,2700.0,8100.0
9/20/2017,2.0,2.363,0.1,35.45,6.0,0.0,6.0,0.0,2000.0,1890.3999999999996,150.0,21270.0,3300.0,0.0,2700.0,0.0
9/21/2017,7.34,3.696,1.0,19.7,8.0,2.0,0.0,1.0,7340.0,2956.7999999999997,1500.0,11820.0,4400.0,20000.0,0.0,900.0
9/22/2017,4.66,2.241,3.0,27.5,2.0,0.0,0.0,3.0,4660.0,1792.7999999999997,4500.0,16500.0,1100.0,0.0,0.0,2700.0
9/23/2017,9.99,6.99,3.0,14.45,12.0,2.0,0.0,2.0,9990.0,5591.999999999999,4500.0,8670.0,6600.0,20000.0,0.0,1800.0
9/24/2017,3.66,4.826,2.0,52.4,7.0,1.0,6.0,1.0,3660.0,3860.7999999999993,3000.0,31440.0,3850.0,10000.0,2700.0,900.0
9/25/2017,1.0,2.517,1.0,39.2,7.0,3.0,26.0,1.0,1000.0,2013.5999999999997,1500.0,23520.0,3850.0,30000.0,11700.0,900.0
9/26/2017,2.0,5.67,2.1,38.6,4.0,0.0,6.0,1.0,2000.0,4535.999999999999,3150.0,23160.0,2200.0,0.0,2700.0,900.0
9/27/2017,4.0,2.33,3.0,38.0,7.0,3.0,3.0,0.0,4000.0,1863.9999999999998,4500.0,22800.0,3850.0,30000.0,1350.0,0.0
9/28/2017,3.34,2.68,2.5,37.85,3.0,0.0,10.0,0.0,3340.0,2144.0,3750.0,22710.0,1650.0,0.0,4500.0,0.0
9/29/2017,1.0,5.0,3.0,35.4,8.0,6.0,5.0,1.0,1000.0,3999.9999999999995,4500.0,21240.0,4400.0,60000.0,2250.0,900.0
9/30/2017,5.33,3.01,3.0,61.9,6.0,0.0,28.0,0.0,5330.0,2407.9999999999995,4500.0,37140.0,3300.0,0.0,12600.0,0.0
10/1/2017,4.0,5.891,3.0,72.1,7.0,1.0,20.0,1.0,4000.0,4712.799999999999,4500.0,43260.0,3850.0,10000.0,9000.0,900.0
10/2/2017,8.33,2.0,3.15,18.0,3.0,1.0,0.0,0.0,8330.0,1599.9999999999998,4725.0,10800.0,1650.0,10000.0,0.0,0.0
10/3/2017,0.34,2.1,3.15,57.2,21.0,3.0,5.0,2.0,340.0,1679.9999999999998,4725.0,34320.0,11550.0,30000.0,2250.0,1800.0
